"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"側撞","2019",7,28,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","快慢車道分隔線","有",35,"不明",120.569517,23.87044,"彰化縣","田中鎮"
"側撞","2019",7,28,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","快慢車道分隔線","有",72,"不明",120.569517,23.87044,"彰化縣","田中鎮"
"同向擦撞","2019",7,28,14,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",42,"未使用",121.542662,25.067715,"臺北市","中山區"
"同向擦撞","2019",7,28,14,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",67,"未使用",121.542662,25.067715,"臺北市","中山區"
"路口交岔撞","2019",7,29,7,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",35,"未使用",120.439823,24.001328,"彰化縣","埔鹽鄉"
"路口交岔撞","2019",7,29,7,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",18,"未使用",120.439823,24.001328,"彰化縣","埔鹽鄉"
"穿越道路中","2019",7,29,11,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","冰雪","良好","正常","雙向禁止超車線","快慢車道分隔線","有",81,"非汽(機)車駕駛人",120.546048,23.589308,"嘉義縣","梅山鄉"
"穿越道路中","2019",7,29,11,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","冰雪","良好","正常","雙向禁止超車線","快慢車道分隔線","有",34,"未使用",120.546048,23.589308,"嘉義縣","梅山鄉"
"衝出路外","2019",7,29,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",70,"未使用",120.427384,23.845996,"彰化縣","竹塘鄉"
"穿越道路中","2019",7,30,6,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","無",24,"未使用",120.308571,22.653297,"高雄市","三民區"
"穿越道路中","2019",7,30,6,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","無",74,"未使用",120.308571,22.653297,"高雄市","三民區"
"對撞","2019",7,30,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",76,"不明",120.483509,23.644669,"雲林縣","斗南鎮"
"對撞","2019",7,30,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",77,"非汽(機)車駕駛人",120.483509,23.644669,"雲林縣","斗南鎮"
"其他","2019",7,30,9,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","無鋪裝","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",38,"未使用",120.717289,24.12923,"臺中市","太平區"
"其他","2019",7,30,9,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","無鋪裝","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",75,"非汽(機)車駕駛人",120.717289,24.12923,"臺中市","太平區"
"同向擦撞","2019",7,30,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",39,"未使用",120.69442,24.150206,"臺中市","東區"
"同向擦撞","2019",7,30,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",43,"未使用",120.69442,24.150206,"臺中市","東區"
"側撞","2019",7,30,16,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",54,"不明",120.790791,24.494596,"苗栗縣","銅鑼鄉"
"側撞","2019",7,30,16,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",44,"不明",120.790791,24.494596,"苗栗縣","銅鑼鄉"
"側撞","2019",7,30,16,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",53,"不明",120.790791,24.494596,"苗栗縣","銅鑼鄉"
"追撞","2019",7,30,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",68,"不明",120.486139,24.083717,"彰化縣","鹿港鎮"
"追撞","2019",7,30,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",47,"不明",120.486139,24.083717,"彰化縣","鹿港鎮"
"追撞","2019",7,30,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",120.486139,24.083717,"彰化縣","鹿港鎮"
"路口交岔撞","2019",7,30,18,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",68,"未使用",120.378381,23.681119,"雲林縣","土庫鎮"
"路口交岔撞","2019",7,30,18,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",49,"未使用",120.378381,23.681119,"雲林縣","土庫鎮"
"同向擦撞","2019",7,31,8,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",76,"不明",121.459183,25.008555,"新北市","板橋區"
"同向擦撞","2019",7,31,8,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",35,"未使用",121.459183,25.008555,"新北市","板橋區"
"路口交岔撞","2019",7,31,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",24,"未使用",121.369674,23.100994,"臺東縣","成功鎮"
"路口交岔撞","2019",7,31,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",66,"未使用",121.369674,23.100994,"臺東縣","成功鎮"
"路口交岔撞","2019",7,31,12,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",29,"未使用",121.740572,24.761877,"宜蘭縣","宜蘭市"
"路口交岔撞","2019",7,31,12,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",55,"未使用",121.740572,24.761877,"宜蘭縣","宜蘭市"
"路口交岔撞","2019",7,31,12,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",84,"未使用",121.740572,24.761877,"宜蘭縣","宜蘭市"
"穿越道路中","2019",7,31,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",48,"未使用",120.731728,24.140351,"臺中市","太平區"
"穿越道路中","2019",7,31,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",61,"非汽(機)車駕駛人",120.731728,24.140351,"臺中市","太平區"
"撞交通島","2019",8,1,0,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","無",46,"不明",121.56423,25.078884,"臺北市","內湖區"
"側撞","2019",8,1,5,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",84,"不明",120.546232,24.082169,"彰化縣","彰化市"
"側撞","2019",8,1,5,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",26,"不明",120.546232,24.082169,"彰化縣","彰化市"
"路口交岔撞","2019",8,1,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",58,"未使用",121.254384,24.915986,"桃園市","平鎮區"
"路口交岔撞","2019",8,1,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",37,"未使用",121.254384,24.915986,"桃園市","平鎮區"
"路口交岔撞","2019",8,1,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",19,"未使用",121.254384,24.915986,"桃園市","平鎮區"
"撞路樹、電桿","2019",8,1,19,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",67,"不明",120.541551,22.768283,"屏東縣","鹽埔鄉"
"撞路樹、電桿","2019",8,2,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",23,"不明",120.747553,24.196723,"臺中市","北屯區"
"撞路樹、電桿","2019",8,2,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",23,"非汽(機)車駕駛人",120.747553,24.196723,"臺中市","北屯區"
"撞路樹、電桿","2019",8,2,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",27,"非汽(機)車駕駛人",120.747553,24.196723,"臺中市","北屯區"
"撞路樹、電桿","2019",8,2,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",15,"非汽(機)車駕駛人",120.747553,24.196723,"臺中市","北屯區"
"撞路樹、電桿","2019",8,2,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",21,"非汽(機)車駕駛人",120.747553,24.196723,"臺中市","北屯區"
"其他","2019",8,2,4,"晴","晨或暮光",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",29,"不明",120.550828,23.481774,"嘉義縣","竹崎鄉"
"側撞","2019",8,2,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","無",40,"未使用",120.670504,24.159229,"臺中市","北區"
"側撞","2019",8,2,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","無",43,"未使用",120.670504,24.159229,"臺中市","北區"
"側撞","2019",8,2,9,"晴","日間自然光線",50,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",78,"未使用",120.224654,22.981261,"臺南市","東區"
"側撞","2019",8,2,9,"晴","日間自然光線",50,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",28,"未使用",120.224654,22.981261,"臺南市","東區"
"路口交岔撞","2019",8,2,9,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",28,"未使用",120.799765,24.204645,"臺中市","新社區"
"路口交岔撞","2019",8,2,9,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",66,"未使用",120.799765,24.204645,"臺中市","新社區"
"撞護欄(樁)","2019",8,2,11,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","冰雪","不良","無號誌","單向禁止超車線","未繪設快慢車道分隔線","無",59,"未使用",120.984999,23.943732,"南投縣","埔里鎮"
"側撞","2019",8,2,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",41,"未使用",121.30599,24.993208,"桃園市","桃園區"
"側撞","2019",8,2,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",77,"未使用",121.30599,24.993208,"桃園市","桃園區"
"其他","2019",8,2,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",41,"未使用",120.269157,23.056451,"臺南市","永康區"
"其他","2019",8,2,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"未使用",120.269157,23.056451,"臺南市","永康區"
"其他","2019",8,2,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",49,"未使用",120.269157,23.056451,"臺南市","永康區"
"穿越道路中","2019",8,3,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",26,"未使用",121.009059,24.871071,"新竹縣","湖口鄉"
"穿越道路中","2019",8,3,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",66,"非汽(機)車駕駛人",121.009059,24.871071,"新竹縣","湖口鄉"
"其他","2019",8,3,7,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",64,"不明",121.572324,25.136209,"臺北市","士林區"
"其他","2019",8,3,7,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",48,"不明",121.572324,25.136209,"臺北市","士林區"
"撞護欄(樁)","2019",8,3,12,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",21,"未使用",121.458371,25.075385,"新北市","五股區"
"穿越道路中","2019",8,4,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",19,"未使用",121.278255,24.983798,"桃園市","八德區"
"穿越道路中","2019",8,4,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",19,"未使用",121.278255,24.983798,"桃園市","八德區"
"穿越道路中","2019",8,4,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",40,"未使用",121.278255,24.983798,"桃園市","八德區"
"撞路樹、電桿","2019",8,4,5,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",39,"未使用",120.699772,24.128723,"臺中市","東區"
"同向擦撞","2019",8,4,9,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",19,"未使用",120.495668,23.761168,"雲林縣","莿桐鄉"
"同向擦撞","2019",8,4,9,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",46,"未使用",120.495668,23.761168,"雲林縣","莿桐鄉"
"側撞","2019",8,4,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",48,"未使用",121.626347,23.991815,"花蓮縣","花蓮市"
"側撞","2019",8,4,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",67,"未使用",121.626347,23.991815,"花蓮縣","花蓮市"
"撞護欄(樁)","2019",8,4,12,"晴","日間自然光線",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",39,"不明",120.355262,23.194952,"臺南市","官田區"
"同向擦撞","2019",8,4,21,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",39,"未使用",120.578808,24.27336,"臺中市","清水區"
"同向擦撞","2019",8,4,21,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",48,"未使用",120.578808,24.27336,"臺中市","清水區"
"衝出路外","2019",8,5,0,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",45,"不明",120.6927,23.890791,"南投縣","南投市"
"穿越道路中","2019",8,5,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",61,"未使用",121.293871,24.921102,"桃園市","大溪區"
"穿越道路中","2019",8,5,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",79,"非汽(機)車駕駛人",121.293871,24.921102,"桃園市","大溪區"
"追撞","2019",8,6,5,"晴","晨或暮光",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",53,"未使用",120.31624,22.804312,"高雄市","岡山區"
"追撞","2019",8,6,5,"晴","晨或暮光",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"非汽(機)車駕駛人",120.31624,22.804312,"高雄市","岡山區"
"追撞","2019",8,6,5,"晴","晨或暮光",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"非汽(機)車駕駛人",120.31624,22.804312,"高雄市","岡山區"
"追撞","2019",8,6,5,"晴","晨或暮光",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",58,"未使用",120.31624,22.804312,"高雄市","岡山區"
"追撞","2019",8,6,5,"晴","晨或暮光",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",39,"未使用",120.31624,22.804312,"高雄市","岡山區"
"路口交岔撞","2019",8,6,6,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",67,"未使用",121.52397,25.004198,"新北市","永和區"
"路口交岔撞","2019",8,6,6,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",62,"非汽(機)車駕駛人",121.52397,25.004198,"新北市","永和區"
"路口交岔撞","2019",8,6,6,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",43,"未使用",121.52397,25.004198,"新北市","永和區"
"其他","2019",8,6,14,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",32,"不明",120.628588,24.081411,"臺中市","烏日區"
"其他","2019",8,6,14,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",55,"非汽(機)車駕駛人",120.628588,24.081411,"臺中市","烏日區"
"路上翻車、摔倒","2019",8,6,19,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","濕潤","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",108,"",120.2952,22.69073,"高雄市","左營區"
"路上翻車、摔倒","2019",8,6,19,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","濕潤","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",81,"未使用",120.2952,22.69073,"高雄市","左營區"
"撞號誌、標誌桿","2019",8,7,5,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",23,"未使用",121.535597,25.013389,"臺北市","中正區"
"側撞","2019",8,7,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",65,"未使用",120.489367,22.683649,"屏東縣","屏東市"
"側撞","2019",8,7,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",120.489367,22.683649,"屏東縣","屏東市"
"同向擦撞","2019",8,7,12,"晴","日間自然光線",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"不明",121.670242,24.208425,"花蓮縣","秀林鄉"
"同向擦撞","2019",8,7,12,"晴","日間自然光線",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",56,"不明",121.670242,24.208425,"花蓮縣","秀林鄉"
"側撞","2019",8,7,17,"晴","晨或暮光",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",40,"不明",120.577041,24.039498,"彰化縣","花壇鄉"
"側撞","2019",8,7,17,"晴","晨或暮光",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",54,"不明",120.577041,24.039498,"彰化縣","花壇鄉"
"其他","2019",8,7,18,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","有",69,"未使用",121.691234,25.203859,"新北市","萬里區"
"其他","2019",8,7,18,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","有",51,"未使用",121.691234,25.203859,"新北市","萬里區"
"撞護欄(樁)","2019",8,7,23,"雨","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"未使用",121.441461,24.966165,"新北市","土城區"
"穿越道路中","2019",8,8,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",30,"未使用",120.481224,23.682439,"雲林縣","斗南鎮"
"穿越道路中","2019",8,8,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",32,"非汽(機)車駕駛人",120.481224,23.682439,"雲林縣","斗南鎮"
"穿越道路中","2019",8,8,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",87,"非汽(機)車駕駛人",120.481224,23.682439,"雲林縣","斗南鎮"
"側撞","2019",8,8,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",73,"未使用",120.507402,22.697407,"屏東縣","屏東市"
"側撞","2019",8,8,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",18,"未使用",120.507402,22.697407,"屏東縣","屏東市"
"追撞","2019",8,8,17,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",40,"未使用",120.949395,23.96621,"南投縣","埔里鎮"
"追撞","2019",8,8,17,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",38,"未使用",120.949395,23.96621,"南投縣","埔里鎮"
"其他","2019",8,8,19,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",79,"未使用",121.823185,24.845733,"宜蘭縣","頭城鎮"
"其他","2019",8,8,19,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",43,"未使用",121.823185,24.845733,"宜蘭縣","頭城鎮"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"未使用",121.019585,24.827696,"新竹縣","竹北市"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",17,"非汽(機)車駕駛人",121.019585,24.827696,"新竹縣","竹北市"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",56,"非汽(機)車駕駛人",121.019585,24.827696,"新竹縣","竹北市"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",55,"非汽(機)車駕駛人",121.019585,24.827696,"新竹縣","竹北市"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",45,"非汽(機)車駕駛人",121.019585,24.827696,"新竹縣","竹北市"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",32,"未使用",121.019585,24.827696,"新竹縣","竹北市"
"追撞","2019",8,8,23,"雨","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"未使用",121.019585,24.827696,"新竹縣","竹北市"
